,Y_true,Y_pred,PK_props,C_props,Sample_ids,Exercise_g
0,0,0,0.4973154,0.5026846,C0,Hospital
1,0,1,0.5122212,0.48777878,C0,Presa
2,0,1,0.61042106,0.3895789,C0,Luna
3,0,1,0.5424182,0.45758185,C0,Bodega
4,0,0,0.39757776,0.60242224,C0,Plato
5,0,1,0.5259476,0.4740524,C0,Dibujar
6,0,1,0.5338982,0.4661018,C0,Bodega
7,0,1,0.6148794,0.38512054,C0,Bosque
8,0,1,0.5359343,0.4640657,C0,Acariciar
9,0,1,0.65481997,0.34518006,C0,Pato
10,0,0,0.48349178,0.5165082,C0,Petaca
11,0,0,0.44608212,0.5539179,C0,Agarrar
12,0,1,0.56851774,0.4314823,C0,Apto
13,0,1,0.54366356,0.4563364,C0,Bodega
14,0,1,0.53464705,0.46535298,C0,Plato
15,0,0,0.49022138,0.5097786,C0,Aplaudir
16,0,1,0.54491246,0.45508754,C0,Agarrar
17,0,1,0.64212966,0.35787034,C0,Hospital
18,0,1,0.595036,0.40496397,C0,Presa
19,0,1,0.5196029,0.48039714,C0,Establo
20,0,0,0.49604848,0.50395155,C0,Acariciar
21,0,1,0.54992974,0.45007026,C0,Establo
22,0,1,0.55073625,0.44926375,C0,Petaca
23,0,0,0.48851904,0.511481,C0,Montaña
24,0,0,0.49701762,0.50298244,C0,Presa
25,0,1,0.60595846,0.3940415,C0,Agarrar
26,0,1,0.698437,0.30156305,C0,Barco
27,0,1,0.519803,0.480197,C0,Aplaudir
28,0,1,0.5589044,0.4410956,C0,Barco
29,0,1,0.6247242,0.37527576,C0,Pato
30,0,0,0.4705697,0.52943027,C0,Dibujar
31,0,1,0.61949015,0.38050988,C0,Hospital
32,0,1,0.57737815,0.4226219,C0,Barco
33,0,1,0.51354206,0.48645797,C0,Establo
34,0,1,0.5371038,0.4628962,C0,Acariciar
35,0,1,0.5514533,0.44854668,C0,Campana
36,0,1,0.51622486,0.4837751,C0,Pato
37,0,1,0.61944574,0.38055426,C0,Luna
38,0,1,0.5812411,0.41875896,C0,Luna
39,0,1,0.5666774,0.43332258,C0,Campana
40,0,1,0.52750564,0.4724944,C0,Ciudad
41,0,1,0.5681053,0.43189472,C0,Bosque
42,0,1,0.53566355,0.46433648,C0,Plato
43,0,1,0.5701657,0.42983434,C0,Petaca
44,0,0,0.4894202,0.51057976,C0,Ciudad
45,0,1,0.71929127,0.28070873,C0,Apto
46,0,1,0.5844822,0.41551778,C0,Dibujar
47,0,1,0.6736395,0.32636052,C0,Apto
48,0,1,0.5935906,0.40640944,C0,Bosque
49,0,1,0.54577106,0.454229,C0,Aplaudir
50,0,1,0.6021973,0.39780277,C0,Campana
51,0,1,0.52395153,0.47604847,C0,Montaña
52,0,0,0.49530414,0.5046959,C0,Ciudad
53,0,0,0.4829315,0.5170685,C0,Montaña
54,0,1,0.5900084,0.4099916,C1,Ciudad
55,0,0,0.3750307,0.6249693,C1,Acariciar
56,0,1,0.5808221,0.4191779,C1,Ciudad
57,0,0,0.49899998,0.501,C1,Dibujar
58,0,0,0.47251976,0.52748024,C1,Presa
59,0,1,0.5844753,0.41552475,C1,Presa
60,0,1,0.5674647,0.43253532,C1,Aplaudir
61,0,1,0.5664872,0.43351284,C1,Ciudad
62,0,1,0.5246056,0.47539446,C1,Petaca
63,0,0,0.49993953,0.5000605,C1,Plato
64,0,1,0.59179425,0.40820578,C1,Montaña
65,0,1,0.5234851,0.47651488,C1,Plato
66,0,1,0.6345294,0.36547056,C1,Luna
67,0,1,0.5612019,0.43879813,C1,Pato
68,0,0,0.38790718,0.61209285,C1,Acariciar
69,0,0,0.46663752,0.5333625,C1,Petaca
70,0,1,0.59545374,0.40454626,C1,Apto
71,0,1,0.6177292,0.38227078,C1,Hospital
72,0,1,0.5210891,0.47891092,C1,Dibujar
73,0,1,0.5332862,0.4667138,C1,Barco
74,0,0,0.49968612,0.5003139,C1,Pato
75,0,1,0.58029187,0.41970813,C1,Bodega
76,0,1,0.5765849,0.4234151,C1,Apto
77,0,0,0.48619944,0.51380056,C1,Bosque
78,0,1,0.606175,0.393825,C1,Luna
79,0,0,0.4890388,0.51096123,C1,Hospital
80,0,1,0.56951874,0.43048126,C1,Dibujar
81,0,1,0.5358861,0.46411392,C1,Establo
82,0,0,0.49991688,0.5000831,C1,Bodega
83,0,0,0.41977292,0.58022714,C1,Aplaudir
84,0,1,0.5258672,0.47413272,C1,Agarrar
85,0,1,0.66248,0.33751994,C1,Plato
86,0,0,0.46542957,0.53457046,C1,Presa
87,0,1,0.52049553,0.47950447,C1,Bosuqe
88,0,0,0.4437848,0.5562152,C1,Bosque
89,0,1,0.64805686,0.35194314,C1,Apto
90,0,1,0.5398574,0.4601426,C1,Campana
91,0,0,0.4617854,0.5382146,C1,Agarrar
92,0,1,0.5320612,0.4679388,C1,Acariciar
93,0,1,0.599127,0.400873,C1,Establo
94,0,0,0.4675115,0.5324885,C1,Campana
95,0,1,0.556734,0.443266,C1,Hospital
96,0,1,0.54095525,0.45904475,C1,Barco
97,0,0,0.4594534,0.54054654,C1,Luna
98,0,1,0.5168202,0.48317984,C1,Agarrar
99,0,1,0.5632544,0.4367456,C1,Campana
100,0,1,0.5461889,0.45381108,C1,Petaca
101,0,1,0.5043015,0.4956985,C1,Barco
102,0,1,0.6359966,0.36400336,C1,Establo
103,0,0,0.4792817,0.52071834,C1,Aplaudir
104,0,1,0.54921883,0.45078114,C1,Bodega
105,0,1,0.5918808,0.40811917,C1,Montaña
106,0,0,0.48338687,0.5166131,C1,Montaña
107,0,1,0.5765624,0.42343765,C1,Pato
108,0,1,0.5301679,0.46983215,C2,Bosque
109,0,1,0.6676518,0.33234826,C2,Bodega
110,0,1,0.5695078,0.4304922,C2,Barco
111,0,1,0.6101973,0.3898027,C2,Aplaudir
112,0,0,0.46370882,0.5362912,C2,Petaca
113,0,1,0.6419535,0.3580465,C2,Bodega
114,0,1,0.60173064,0.39826933,C2,Pato
115,0,0,0.4277954,0.5722046,C2,Establo
116,0,1,0.50294745,0.49705252,C2,Montaña
117,0,0,0.4626623,0.5373377,C2,Acariciar
118,0,1,0.5393193,0.4606807,C2,Aplaudir
119,0,1,0.64624643,0.35375354,C2,Plato
120,0,1,0.5320417,0.46795833,C2,Hospital
121,0,1,0.6174837,0.38251638,C2,Agarrar
122,0,0,0.48854157,0.5114584,C2,Barco
123,0,1,0.57230395,0.42769605,C2,Barco
124,0,1,0.5052871,0.4947129,C2,Apto
125,0,0,0.49773943,0.50226057,C2,Plato
126,0,0,0.48578978,0.5142102,C2,Hospital
127,0,0,0.44992882,0.5500712,C2,Hospital
128,0,1,0.5288272,0.4711728,C2,Campana
129,0,1,0.5479388,0.4520612,C2,Ciudad
130,0,1,0.5006967,0.49930328,C2,Ciudad
131,0,1,0.5408853,0.45911467,C2,Acariciar
132,0,1,0.5209801,0.4790199,C2,Bodega
133,0,1,0.58920705,0.41079298,C2,Montaña
134,0,1,0.56254643,0.43745357,C2,Pato
135,0,0,0.446976,0.55302393,C2,Presa
136,0,1,0.52969295,0.4703071,C2,Acariciar
137,0,1,0.5053093,0.49469075,C2,Establo
138,0,1,0.6225516,0.37744835,C2,Campana
139,0,0,0.4849984,0.51500154,C2,Petaca
140,0,1,0.64845645,0.35154352,C2,Luna
141,0,0,0.42971933,0.57028073,C2,Agarrar
142,0,0,0.45300958,0.54699045,C2,Establo
143,0,1,0.61104125,0.38895878,C2,Montaña
144,0,1,0.5725886,0.4274114,C2,Campana
